STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140420,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140421,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140422,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140423,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140424,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140425,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140426,193,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140427,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140428,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140429,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140430,1336,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140501,38,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140502,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140503,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140504,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140505,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140506,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140507,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140508,99,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140509,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140510,231,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140511,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140512,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140513,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140514,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140515,36,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140516,409,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140517,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140518,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140519,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140520,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140521,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140522,71,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140523,272,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140524,10,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140525,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140526,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140527,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140528,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140529,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140530,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140531,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140601,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140602,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140603,15,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140604,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140605,178,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140606,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140607,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140608,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140609,315,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140610,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140611,13,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140612,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140613,394,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140614,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140615,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140616,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140617,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140618,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140619,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140620,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140621,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140622,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140623,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140624,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140625,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140626,18,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140627,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140628,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140629,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140630,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140701,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140702,160,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140703,185,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140704,41,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140705,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140706,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140707,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140708,46,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140709,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140710,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140711,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140712,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140713,61,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140714,188,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140715,236,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140716,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140717,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140718,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140719,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140720,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140721,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140722,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140723,30,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140724,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140725,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140726,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140727,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140728,66,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140729,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140730,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140731,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140801,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140802,102,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140803,18,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140804,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140805,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140806,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140807,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140808,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140809,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140810,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140811,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140812,36,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140813,198,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140814,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140815,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140816,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140817,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140818,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140819,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140820,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140821,315,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140822,18,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140823,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140824,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140825,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140826,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140827,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140828,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140829,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140830,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140831,201,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140901,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140902,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140903,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140904,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140905,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140906,53,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140907,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140908,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140909,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140910,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140911,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140912,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140913,48,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140914,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140915,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140916,107,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140917,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140918,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140919,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140920,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140921,53,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140922,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140923,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140924,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140925,43,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140926,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140927,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140928,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140929,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20140930,10,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141001,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141002,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141003,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141004,267,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141005,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141006,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141007,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141008,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141009,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141010,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141011,84,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141012,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141013,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141014,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141015,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141016,196,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141017,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141018,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141019,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141020,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141021,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141022,320,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141023,81,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141024,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141025,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141026,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141027,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141028,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141029,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141030,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141031,10,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141101,46,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141102,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141103,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141104,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141105,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141106,86,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141107,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141108,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141109,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141110,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141111,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141112,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141113,43,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141114,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141115,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141116,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141117,378,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141118,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141119,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141120,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141121,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141122,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141123,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141124,155,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141125,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141126,272,0,10
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141127,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141128,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141129,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141130,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141201,13,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141202,28,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141203,25,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141204,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141205,132,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141206,328,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141207,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141208,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141209,681,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141210,36,0,25
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141211,8,30,8
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141212,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141213,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141214,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141215,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141216,41,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141217,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141218,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141219,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141220,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141221,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141222,10,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141223,46,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141224,170,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141225,18,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141226,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141227,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141228,25,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141229,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141230,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20141231,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150101,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150102,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150103,170,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150104,79,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150105,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150106,13,0,25
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150107,0,30,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150108,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150109,30,0,46
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150110,0,30,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150111,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150112,99,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150113,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150114,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150115,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150116,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150117,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150118,503,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150119,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150120,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150121,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150122,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150123,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150124,185,80,104
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150125,0,30,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150126,76,30,152
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150127,64,230,127
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150128,0,200,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150129,8,150,8
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150130,38,180,38
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150131,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150201,10,130,10
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150202,274,230,155
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150203,0,230,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150204,0,230,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150205,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150206,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150207,3,130,5
