STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150208,0,100,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150209,18,80,5
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150210,0,100,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150211,0,100,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150212,0,100,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150213,0,100,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150214,13,100,15
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150215,3,130,5
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150216,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150217,33,200,81
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150218,0,180,3
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150219,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150220,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150221,152,130,91
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150222,28,200,13
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150223,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150224,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150225,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150226,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150227,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150228,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150301,122,80,89
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150302,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150303,183,130,25
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150304,64,100,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150305,152,80,206
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150306,0,280,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150307,0,150,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150308,0,130,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150309,5,80,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150310,107,30,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150311,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150312,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150313,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150314,259,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150315,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150316,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150317,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150318,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150319,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150320,71,0,117
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150321,3,100,3
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150322,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150323,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150324,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150325,13,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150326,61,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150327,71,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150328,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150329,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150330,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150331,36,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150401,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150402,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150403,10,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150404,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150405,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150406,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150407,43,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150408,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150409,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150410,61,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150411,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150412,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150413,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150414,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150415,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150416,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150417,20,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150418,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150419,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150420,241,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150421,58,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150422,25,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150423,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150424,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150425,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150426,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150427,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150428,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150429,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150430,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150501,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150502,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150503,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150504,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150505,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150506,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150507,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150508,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150509,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150510,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150511,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150512,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150513,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150514,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150515,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150516,69,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150517,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150518,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150519,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150520,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150521,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150522,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150523,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150524,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150525,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150526,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150527,5,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150528,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150529,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150530,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150531,325,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150601,196,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150602,89,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150603,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150604,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150605,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150606,140,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150607,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150608,10,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150609,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150610,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150611,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150612,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150613,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150614,66,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150615,140,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150616,86,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150617,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150618,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150619,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150620,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150621,137,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150622,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150623,18,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150624,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150625,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150626,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150627,269,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150628,66,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150629,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150630,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150701,89,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150702,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150703,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150704,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150705,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150706,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150707,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150708,23,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150709,74,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150710,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150711,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150712,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150713,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150714,241,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150715,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150716,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150717,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150718,46,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150719,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150720,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150721,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150722,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150723,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150724,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150725,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150726,13,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150727,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150728,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150729,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150730,411,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150731,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150801,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150802,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150803,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150804,76,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150805,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150806,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150807,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150808,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150809,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150810,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150811,300,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150812,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150813,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150814,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150815,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150816,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150817,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150818,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150819,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150820,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150821,81,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150822,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150823,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150824,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150825,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150826,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150827,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150828,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150829,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150830,20,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150831,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150901,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150902,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150903,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150904,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150905,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150906,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150907,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150908,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150909,36,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150910,264,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150911,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150912,43,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150913,13,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150914,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150915,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150916,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150917,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150918,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150919,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150920,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150921,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150922,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150923,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150924,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150925,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150926,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150927,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150928,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150929,20,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20150930,262,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151001,23,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151002,292,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151003,91,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151004,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151005,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151006,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151007,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151008,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151009,127,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151010,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151011,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151012,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151013,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151014,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151015,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151016,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151017,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151018,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151019,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151020,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151021,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151022,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151023,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151024,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151025,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151026,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151027,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151028,318,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151029,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151030,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151031,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151101,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151102,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151103,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151104,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151105,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151106,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151107,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151108,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151109,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151110,69,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151111,58,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151112,3,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151113,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151114,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151115,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151116,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151117,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151118,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151119,295,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151120,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151121,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151122,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151123,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151124,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151125,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151126,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151127,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151128,8,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151129,0,0,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20151130,0,0,0
