,STATION_NAME,DATE,PRCP,SNWD,SNOW,Precip,dateCol
588,NEW YORK LAGUARDIA AIRPORT NY US,20150209,18,80,5,1,2015-02-09
589,NEW YORK LAGUARDIA AIRPORT NY US,20150210,0,100,0,0,2015-02-10
590,NEW YORK LAGUARDIA AIRPORT NY US,20150211,0,100,0,0,2015-02-11
591,NEW YORK LAGUARDIA AIRPORT NY US,20150212,0,100,0,0,2015-02-12
592,NEW YORK LAGUARDIA AIRPORT NY US,20150213,0,100,0,0,2015-02-13
593,NEW YORK LAGUARDIA AIRPORT NY US,20150214,13,100,15,1,2015-02-14
594,NEW YORK LAGUARDIA AIRPORT NY US,20150215,3,130,5,1,2015-02-15
595,NEW YORK LAGUARDIA AIRPORT NY US,20150216,0,130,0,0,2015-02-16
596,NEW YORK LAGUARDIA AIRPORT NY US,20150217,33,200,81,1,2015-02-17
597,NEW YORK LAGUARDIA AIRPORT NY US,20150218,0,180,3,1,2015-02-18
598,NEW YORK LAGUARDIA AIRPORT NY US,20150219,0,130,0,0,2015-02-19
599,NEW YORK LAGUARDIA AIRPORT NY US,20150220,0,130,0,0,2015-02-20
600,NEW YORK LAGUARDIA AIRPORT NY US,20150221,152,130,91,1,2015-02-21
601,NEW YORK LAGUARDIA AIRPORT NY US,20150222,28,200,13,1,2015-02-22
602,NEW YORK LAGUARDIA AIRPORT NY US,20150223,0,150,0,0,2015-02-23
603,NEW YORK LAGUARDIA AIRPORT NY US,20150224,0,150,0,0,2015-02-24
604,NEW YORK LAGUARDIA AIRPORT NY US,20150225,0,150,0,0,2015-02-25
605,NEW YORK LAGUARDIA AIRPORT NY US,20150226,0,130,0,0,2015-02-26
606,NEW YORK LAGUARDIA AIRPORT NY US,20150227,0,130,0,0,2015-02-27
607,NEW YORK LAGUARDIA AIRPORT NY US,20150228,0,130,0,0,2015-02-28
608,NEW YORK LAGUARDIA AIRPORT NY US,20150301,122,80,89,1,2015-03-01
609,NEW YORK LAGUARDIA AIRPORT NY US,20150302,0,150,0,0,2015-03-02
610,NEW YORK LAGUARDIA AIRPORT NY US,20150303,183,130,25,1,2015-03-03
611,NEW YORK LAGUARDIA AIRPORT NY US,20150304,64,100,0,1,2015-03-04
612,NEW YORK LAGUARDIA AIRPORT NY US,20150305,152,80,206,1,2015-03-05
613,NEW YORK LAGUARDIA AIRPORT NY US,20150306,0,280,0,0,2015-03-06
614,NEW YORK LAGUARDIA AIRPORT NY US,20150307,0,150,0,0,2015-03-07
615,NEW YORK LAGUARDIA AIRPORT NY US,20150308,0,130,0,0,2015-03-08
616,NEW YORK LAGUARDIA AIRPORT NY US,20150309,5,80,0,1,2015-03-09
617,NEW YORK LAGUARDIA AIRPORT NY US,20150310,107,30,0,1,2015-03-10
618,NEW YORK LAGUARDIA AIRPORT NY US,20150311,5,0,0,1,2015-03-11
619,NEW YORK LAGUARDIA AIRPORT NY US,20150312,0,0,0,0,2015-03-12
620,NEW YORK LAGUARDIA AIRPORT NY US,20150313,0,0,0,0,2015-03-13
621,NEW YORK LAGUARDIA AIRPORT NY US,20150314,259,0,0,1,2015-03-14
622,NEW YORK LAGUARDIA AIRPORT NY US,20150315,0,0,0,0,2015-03-15
623,NEW YORK LAGUARDIA AIRPORT NY US,20150316,0,0,0,0,2015-03-16
624,NEW YORK LAGUARDIA AIRPORT NY US,20150317,3,0,0,1,2015-03-17
625,NEW YORK LAGUARDIA AIRPORT NY US,20150318,0,0,0,0,2015-03-18
626,NEW YORK LAGUARDIA AIRPORT NY US,20150319,0,0,0,0,2015-03-19
627,NEW YORK LAGUARDIA AIRPORT NY US,20150320,71,0,117,1,2015-03-20
628,NEW YORK LAGUARDIA AIRPORT NY US,20150321,3,100,3,1,2015-03-21
629,NEW YORK LAGUARDIA AIRPORT NY US,20150322,0,0,0,0,2015-03-22
630,NEW YORK LAGUARDIA AIRPORT NY US,20150323,0,0,0,0,2015-03-23
631,NEW YORK LAGUARDIA AIRPORT NY US,20150324,0,0,0,0,2015-03-24
632,NEW YORK LAGUARDIA AIRPORT NY US,20150325,13,0,0,1,2015-03-25
633,NEW YORK LAGUARDIA AIRPORT NY US,20150326,61,0,0,1,2015-03-26
634,NEW YORK LAGUARDIA AIRPORT NY US,20150327,71,0,0,1,2015-03-27
635,NEW YORK LAGUARDIA AIRPORT NY US,20150328,0,0,0,0,2015-03-28
636,NEW YORK LAGUARDIA AIRPORT NY US,20150329,0,0,0,0,2015-03-29
637,NEW YORK LAGUARDIA AIRPORT NY US,20150330,0,0,0,0,2015-03-30
638,NEW YORK LAGUARDIA AIRPORT NY US,20150331,36,0,0,1,2015-03-31
639,NEW YORK LAGUARDIA AIRPORT NY US,20150401,0,0,0,0,2015-04-01
640,NEW YORK LAGUARDIA AIRPORT NY US,20150402,0,0,0,0,2015-04-02
641,NEW YORK LAGUARDIA AIRPORT NY US,20150403,10,0,0,1,2015-04-03
642,NEW YORK LAGUARDIA AIRPORT NY US,20150404,0,0,0,0,2015-04-04
643,NEW YORK LAGUARDIA AIRPORT NY US,20150405,0,0,0,0,2015-04-05
644,NEW YORK LAGUARDIA AIRPORT NY US,20150406,0,0,0,0,2015-04-06
645,NEW YORK LAGUARDIA AIRPORT NY US,20150407,43,0,0,1,2015-04-07
646,NEW YORK LAGUARDIA AIRPORT NY US,20150408,0,0,0,0,2015-04-08
647,NEW YORK LAGUARDIA AIRPORT NY US,20150409,3,0,0,1,2015-04-09
648,NEW YORK LAGUARDIA AIRPORT NY US,20150410,61,0,0,1,2015-04-10
649,NEW YORK LAGUARDIA AIRPORT NY US,20150411,0,0,0,0,2015-04-11
650,NEW YORK LAGUARDIA AIRPORT NY US,20150412,0,0,0,0,2015-04-12
651,NEW YORK LAGUARDIA AIRPORT NY US,20150413,0,0,0,0,2015-04-13
652,NEW YORK LAGUARDIA AIRPORT NY US,20150414,0,0,0,0,2015-04-14
653,NEW YORK LAGUARDIA AIRPORT NY US,20150415,0,0,0,0,2015-04-15
654,NEW YORK LAGUARDIA AIRPORT NY US,20150416,0,0,0,0,2015-04-16
655,NEW YORK LAGUARDIA AIRPORT NY US,20150417,20,0,0,1,2015-04-17
656,NEW YORK LAGUARDIA AIRPORT NY US,20150418,0,0,0,0,2015-04-18
657,NEW YORK LAGUARDIA AIRPORT NY US,20150419,0,0,0,0,2015-04-19
658,NEW YORK LAGUARDIA AIRPORT NY US,20150420,241,0,0,1,2015-04-20
659,NEW YORK LAGUARDIA AIRPORT NY US,20150421,58,0,0,1,2015-04-21
660,NEW YORK LAGUARDIA AIRPORT NY US,20150422,25,0,0,1,2015-04-22
661,NEW YORK LAGUARDIA AIRPORT NY US,20150423,0,0,0,0,2015-04-23
662,NEW YORK LAGUARDIA AIRPORT NY US,20150424,0,0,0,0,2015-04-24
663,NEW YORK LAGUARDIA AIRPORT NY US,20150425,0,0,0,0,2015-04-25
664,NEW YORK LAGUARDIA AIRPORT NY US,20150426,0,0,0,0,2015-04-26
665,NEW YORK LAGUARDIA AIRPORT NY US,20150427,0,0,0,0,2015-04-27
666,NEW YORK LAGUARDIA AIRPORT NY US,20150428,0,0,0,0,2015-04-28
667,NEW YORK LAGUARDIA AIRPORT NY US,20150429,0,0,0,0,2015-04-29
668,NEW YORK LAGUARDIA AIRPORT NY US,20150430,0,0,0,0,2015-04-30
669,NEW YORK LAGUARDIA AIRPORT NY US,20150501,0,0,0,0,2015-05-01
670,NEW YORK LAGUARDIA AIRPORT NY US,20150502,0,0,0,0,2015-05-02
671,NEW YORK LAGUARDIA AIRPORT NY US,20150503,0,0,0,0,2015-05-03
672,NEW YORK LAGUARDIA AIRPORT NY US,20150504,0,0,0,0,2015-05-04
673,NEW YORK LAGUARDIA AIRPORT NY US,20150505,0,0,0,0,2015-05-05
674,NEW YORK LAGUARDIA AIRPORT NY US,20150506,0,0,0,0,2015-05-06
675,NEW YORK LAGUARDIA AIRPORT NY US,20150507,0,0,0,0,2015-05-07
676,NEW YORK LAGUARDIA AIRPORT NY US,20150508,0,0,0,0,2015-05-08
677,NEW YORK LAGUARDIA AIRPORT NY US,20150509,3,0,0,1,2015-05-09
678,NEW YORK LAGUARDIA AIRPORT NY US,20150510,0,0,0,0,2015-05-10
679,NEW YORK LAGUARDIA AIRPORT NY US,20150511,0,0,0,0,2015-05-11
680,NEW YORK LAGUARDIA AIRPORT NY US,20150512,0,0,0,0,2015-05-12
681,NEW YORK LAGUARDIA AIRPORT NY US,20150513,0,0,0,0,2015-05-13
682,NEW YORK LAGUARDIA AIRPORT NY US,20150514,0,0,0,0,2015-05-14
683,NEW YORK LAGUARDIA AIRPORT NY US,20150515,0,0,0,0,2015-05-15
684,NEW YORK LAGUARDIA AIRPORT NY US,20150516,69,0,0,1,2015-05-16
685,NEW YORK LAGUARDIA AIRPORT NY US,20150517,5,0,0,1,2015-05-17
686,NEW YORK LAGUARDIA AIRPORT NY US,20150518,0,0,0,0,2015-05-18
687,NEW YORK LAGUARDIA AIRPORT NY US,20150519,3,0,0,1,2015-05-19
688,NEW YORK LAGUARDIA AIRPORT NY US,20150520,0,0,0,0,2015-05-20
689,NEW YORK LAGUARDIA AIRPORT NY US,20150521,0,0,0,0,2015-05-21
690,NEW YORK LAGUARDIA AIRPORT NY US,20150522,0,0,0,0,2015-05-22
691,NEW YORK LAGUARDIA AIRPORT NY US,20150523,0,0,0,0,2015-05-23
692,NEW YORK LAGUARDIA AIRPORT NY US,20150524,0,0,0,0,2015-05-24
693,NEW YORK LAGUARDIA AIRPORT NY US,20150525,0,0,0,0,2015-05-25
694,NEW YORK LAGUARDIA AIRPORT NY US,20150526,0,0,0,0,2015-05-26
695,NEW YORK LAGUARDIA AIRPORT NY US,20150527,5,0,0,1,2015-05-27
696,NEW YORK LAGUARDIA AIRPORT NY US,20150528,0,0,0,0,2015-05-28
697,NEW YORK LAGUARDIA AIRPORT NY US,20150529,0,0,0,0,2015-05-29
698,NEW YORK LAGUARDIA AIRPORT NY US,20150530,0,0,0,0,2015-05-30
699,NEW YORK LAGUARDIA AIRPORT NY US,20150531,325,0,0,1,2015-05-31
700,NEW YORK LAGUARDIA AIRPORT NY US,20150601,196,0,0,1,2015-06-01
701,NEW YORK LAGUARDIA AIRPORT NY US,20150602,89,0,0,1,2015-06-02
702,NEW YORK LAGUARDIA AIRPORT NY US,20150603,0,0,0,0,2015-06-03
703,NEW YORK LAGUARDIA AIRPORT NY US,20150604,0,0,0,0,2015-06-04
704,NEW YORK LAGUARDIA AIRPORT NY US,20150605,0,0,0,0,2015-06-05
705,NEW YORK LAGUARDIA AIRPORT NY US,20150606,140,0,0,1,2015-06-06
706,NEW YORK LAGUARDIA AIRPORT NY US,20150607,0,0,0,0,2015-06-07
707,NEW YORK LAGUARDIA AIRPORT NY US,20150608,10,0,0,1,2015-06-08
708,NEW YORK LAGUARDIA AIRPORT NY US,20150609,3,0,0,1,2015-06-09
709,NEW YORK LAGUARDIA AIRPORT NY US,20150610,0,0,0,0,2015-06-10
710,NEW YORK LAGUARDIA AIRPORT NY US,20150611,0,0,0,0,2015-06-11
711,NEW YORK LAGUARDIA AIRPORT NY US,20150612,0,0,0,0,2015-06-12
712,NEW YORK LAGUARDIA AIRPORT NY US,20150613,0,0,0,0,2015-06-13
713,NEW YORK LAGUARDIA AIRPORT NY US,20150614,66,0,0,1,2015-06-14
714,NEW YORK LAGUARDIA AIRPORT NY US,20150615,140,0,0,1,2015-06-15
715,NEW YORK LAGUARDIA AIRPORT NY US,20150616,86,0,0,1,2015-06-16
716,NEW YORK LAGUARDIA AIRPORT NY US,20150617,0,0,0,0,2015-06-17
717,NEW YORK LAGUARDIA AIRPORT NY US,20150618,0,0,0,0,2015-06-18
718,NEW YORK LAGUARDIA AIRPORT NY US,20150619,0,0,0,0,2015-06-19
719,NEW YORK LAGUARDIA AIRPORT NY US,20150620,0,0,0,0,2015-06-20
720,NEW YORK LAGUARDIA AIRPORT NY US,20150621,137,0,0,1,2015-06-21
721,NEW YORK LAGUARDIA AIRPORT NY US,20150622,0,0,0,0,2015-06-22
722,NEW YORK LAGUARDIA AIRPORT NY US,20150623,18,0,0,1,2015-06-23
723,NEW YORK LAGUARDIA AIRPORT NY US,20150624,0,0,0,0,2015-06-24
724,NEW YORK LAGUARDIA AIRPORT NY US,20150625,0,0,0,0,2015-06-25
725,NEW YORK LAGUARDIA AIRPORT NY US,20150626,0,0,0,0,2015-06-26
726,NEW YORK LAGUARDIA AIRPORT NY US,20150627,269,0,0,1,2015-06-27
727,NEW YORK LAGUARDIA AIRPORT NY US,20150628,66,0,0,1,2015-06-28
728,NEW YORK LAGUARDIA AIRPORT NY US,20150629,0,0,0,0,2015-06-29
729,NEW YORK LAGUARDIA AIRPORT NY US,20150630,0,0,0,0,2015-06-30
730,NEW YORK LAGUARDIA AIRPORT NY US,20150701,89,0,0,1,2015-07-01
731,NEW YORK LAGUARDIA AIRPORT NY US,20150702,0,0,0,0,2015-07-02
732,NEW YORK LAGUARDIA AIRPORT NY US,20150703,0,0,0,0,2015-07-03
733,NEW YORK LAGUARDIA AIRPORT NY US,20150704,0,0,0,0,2015-07-04
734,NEW YORK LAGUARDIA AIRPORT NY US,20150705,0,0,0,0,2015-07-05
735,NEW YORK LAGUARDIA AIRPORT NY US,20150706,0,0,0,0,2015-07-06
736,NEW YORK LAGUARDIA AIRPORT NY US,20150707,0,0,0,0,2015-07-07
737,NEW YORK LAGUARDIA AIRPORT NY US,20150708,23,0,0,1,2015-07-08
738,NEW YORK LAGUARDIA AIRPORT NY US,20150709,74,0,0,1,2015-07-09
739,NEW YORK LAGUARDIA AIRPORT NY US,20150710,0,0,0,0,2015-07-10
740,NEW YORK LAGUARDIA AIRPORT NY US,20150711,0,0,0,0,2015-07-11
741,NEW YORK LAGUARDIA AIRPORT NY US,20150712,0,0,0,0,2015-07-12
742,NEW YORK LAGUARDIA AIRPORT NY US,20150713,0,0,0,0,2015-07-13
743,NEW YORK LAGUARDIA AIRPORT NY US,20150714,241,0,0,1,2015-07-14
744,NEW YORK LAGUARDIA AIRPORT NY US,20150715,3,0,0,1,2015-07-15
745,NEW YORK LAGUARDIA AIRPORT NY US,20150716,0,0,0,0,2015-07-16
746,NEW YORK LAGUARDIA AIRPORT NY US,20150717,0,0,0,0,2015-07-17
747,NEW YORK LAGUARDIA AIRPORT NY US,20150718,46,0,0,1,2015-07-18
748,NEW YORK LAGUARDIA AIRPORT NY US,20150719,0,0,0,0,2015-07-19
749,NEW YORK LAGUARDIA AIRPORT NY US,20150720,0,0,0,0,2015-07-20
750,NEW YORK LAGUARDIA AIRPORT NY US,20150721,0,0,0,0,2015-07-21
751,NEW YORK LAGUARDIA AIRPORT NY US,20150722,0,0,0,0,2015-07-22
752,NEW YORK LAGUARDIA AIRPORT NY US,20150723,0,0,0,0,2015-07-23
753,NEW YORK LAGUARDIA AIRPORT NY US,20150724,0,0,0,0,2015-07-24
754,NEW YORK LAGUARDIA AIRPORT NY US,20150725,0,0,0,0,2015-07-25
755,NEW YORK LAGUARDIA AIRPORT NY US,20150726,13,0,0,1,2015-07-26
756,NEW YORK LAGUARDIA AIRPORT NY US,20150727,0,0,0,0,2015-07-27
757,NEW YORK LAGUARDIA AIRPORT NY US,20150728,0,0,0,0,2015-07-28
758,NEW YORK LAGUARDIA AIRPORT NY US,20150729,0,0,0,0,2015-07-29
759,NEW YORK LAGUARDIA AIRPORT NY US,20150730,411,0,0,1,2015-07-30
760,NEW YORK LAGUARDIA AIRPORT NY US,20150731,0,0,0,0,2015-07-31
761,NEW YORK LAGUARDIA AIRPORT NY US,20150801,0,0,0,0,2015-08-01
762,NEW YORK LAGUARDIA AIRPORT NY US,20150802,0,0,0,0,2015-08-02
763,NEW YORK LAGUARDIA AIRPORT NY US,20150803,0,0,0,0,2015-08-03
764,NEW YORK LAGUARDIA AIRPORT NY US,20150804,76,0,0,1,2015-08-04
765,NEW YORK LAGUARDIA AIRPORT NY US,20150805,0,0,0,0,2015-08-05
766,NEW YORK LAGUARDIA AIRPORT NY US,20150806,0,0,0,0,2015-08-06
767,NEW YORK LAGUARDIA AIRPORT NY US,20150807,0,0,0,0,2015-08-07
768,NEW YORK LAGUARDIA AIRPORT NY US,20150808,0,0,0,0,2015-08-08
769,NEW YORK LAGUARDIA AIRPORT NY US,20150809,0,0,0,0,2015-08-09
770,NEW YORK LAGUARDIA AIRPORT NY US,20150810,0,0,0,0,2015-08-10
771,NEW YORK LAGUARDIA AIRPORT NY US,20150811,300,0,0,1,2015-08-11
772,NEW YORK LAGUARDIA AIRPORT NY US,20150812,0,0,0,0,2015-08-12
773,NEW YORK LAGUARDIA AIRPORT NY US,20150813,0,0,0,0,2015-08-13
774,NEW YORK LAGUARDIA AIRPORT NY US,20150814,0,0,0,0,2015-08-14
775,NEW YORK LAGUARDIA AIRPORT NY US,20150815,0,0,0,0,2015-08-15
776,NEW YORK LAGUARDIA AIRPORT NY US,20150816,0,0,0,0,2015-08-16
777,NEW YORK LAGUARDIA AIRPORT NY US,20150817,0,0,0,0,2015-08-17
778,NEW YORK LAGUARDIA AIRPORT NY US,20150818,0,0,0,0,2015-08-18
779,NEW YORK LAGUARDIA AIRPORT NY US,20150819,0,0,0,0,2015-08-19
780,NEW YORK LAGUARDIA AIRPORT NY US,20150820,0,0,0,0,2015-08-20
781,NEW YORK LAGUARDIA AIRPORT NY US,20150821,81,0,0,1,2015-08-21
782,NEW YORK LAGUARDIA AIRPORT NY US,20150822,0,0,0,0,2015-08-22
783,NEW YORK LAGUARDIA AIRPORT NY US,20150823,0,0,0,0,2015-08-23
784,NEW YORK LAGUARDIA AIRPORT NY US,20150824,0,0,0,0,2015-08-24
785,NEW YORK LAGUARDIA AIRPORT NY US,20150825,0,0,0,0,2015-08-25
786,NEW YORK LAGUARDIA AIRPORT NY US,20150826,0,0,0,0,2015-08-26
787,NEW YORK LAGUARDIA AIRPORT NY US,20150827,0,0,0,0,2015-08-27
788,NEW YORK LAGUARDIA AIRPORT NY US,20150828,0,0,0,0,2015-08-28
789,NEW YORK LAGUARDIA AIRPORT NY US,20150829,0,0,0,0,2015-08-29
790,NEW YORK LAGUARDIA AIRPORT NY US,20150830,20,0,0,1,2015-08-30
791,NEW YORK LAGUARDIA AIRPORT NY US,20150831,0,0,0,0,2015-08-31
792,NEW YORK LAGUARDIA AIRPORT NY US,20150901,0,0,0,0,2015-09-01
793,NEW YORK LAGUARDIA AIRPORT NY US,20150902,0,0,0,0,2015-09-02
794,NEW YORK LAGUARDIA AIRPORT NY US,20150903,0,0,0,0,2015-09-03
795,NEW YORK LAGUARDIA AIRPORT NY US,20150904,0,0,0,0,2015-09-04
796,NEW YORK LAGUARDIA AIRPORT NY US,20150905,0,0,0,0,2015-09-05
797,NEW YORK LAGUARDIA AIRPORT NY US,20150906,0,0,0,0,2015-09-06
798,NEW YORK LAGUARDIA AIRPORT NY US,20150907,0,0,0,0,2015-09-07
799,NEW YORK LAGUARDIA AIRPORT NY US,20150908,0,0,0,0,2015-09-08
800,NEW YORK LAGUARDIA AIRPORT NY US,20150909,36,0,0,1,2015-09-09
801,NEW YORK LAGUARDIA AIRPORT NY US,20150910,264,0,0,1,2015-09-10
802,NEW YORK LAGUARDIA AIRPORT NY US,20150911,0,0,0,0,2015-09-11
803,NEW YORK LAGUARDIA AIRPORT NY US,20150912,43,0,0,1,2015-09-12
804,NEW YORK LAGUARDIA AIRPORT NY US,20150913,13,0,0,1,2015-09-13
805,NEW YORK LAGUARDIA AIRPORT NY US,20150914,0,0,0,0,2015-09-14
806,NEW YORK LAGUARDIA AIRPORT NY US,20150915,0,0,0,0,2015-09-15
807,NEW YORK LAGUARDIA AIRPORT NY US,20150916,0,0,0,0,2015-09-16
808,NEW YORK LAGUARDIA AIRPORT NY US,20150917,0,0,0,0,2015-09-17
809,NEW YORK LAGUARDIA AIRPORT NY US,20150918,0,0,0,0,2015-09-18
810,NEW YORK LAGUARDIA AIRPORT NY US,20150919,0,0,0,0,2015-09-19
811,NEW YORK LAGUARDIA AIRPORT NY US,20150920,0,0,0,0,2015-09-20
812,NEW YORK LAGUARDIA AIRPORT NY US,20150921,0,0,0,0,2015-09-21
813,NEW YORK LAGUARDIA AIRPORT NY US,20150922,0,0,0,0,2015-09-22
814,NEW YORK LAGUARDIA AIRPORT NY US,20150923,0,0,0,0,2015-09-23
815,NEW YORK LAGUARDIA AIRPORT NY US,20150924,0,0,0,0,2015-09-24
816,NEW YORK LAGUARDIA AIRPORT NY US,20150925,0,0,0,0,2015-09-25
817,NEW YORK LAGUARDIA AIRPORT NY US,20150926,0,0,0,0,2015-09-26
818,NEW YORK LAGUARDIA AIRPORT NY US,20150927,0,0,0,0,2015-09-27
819,NEW YORK LAGUARDIA AIRPORT NY US,20150928,0,0,0,0,2015-09-28
820,NEW YORK LAGUARDIA AIRPORT NY US,20150929,20,0,0,1,2015-09-29
821,NEW YORK LAGUARDIA AIRPORT NY US,20150930,262,0,0,1,2015-09-30
822,NEW YORK LAGUARDIA AIRPORT NY US,20151001,23,0,0,1,2015-10-01
823,NEW YORK LAGUARDIA AIRPORT NY US,20151002,292,0,0,1,2015-10-02
824,NEW YORK LAGUARDIA AIRPORT NY US,20151003,91,0,0,1,2015-10-03
825,NEW YORK LAGUARDIA AIRPORT NY US,20151004,0,0,0,0,2015-10-04
826,NEW YORK LAGUARDIA AIRPORT NY US,20151005,0,0,0,0,2015-10-05
827,NEW YORK LAGUARDIA AIRPORT NY US,20151006,0,0,0,0,2015-10-06
828,NEW YORK LAGUARDIA AIRPORT NY US,20151007,0,0,0,0,2015-10-07
829,NEW YORK LAGUARDIA AIRPORT NY US,20151008,0,0,0,0,2015-10-08
830,NEW YORK LAGUARDIA AIRPORT NY US,20151009,127,0,0,1,2015-10-09
831,NEW YORK LAGUARDIA AIRPORT NY US,20151010,0,0,0,0,2015-10-10
832,NEW YORK LAGUARDIA AIRPORT NY US,20151011,0,0,0,0,2015-10-11
833,NEW YORK LAGUARDIA AIRPORT NY US,20151012,0,0,0,0,2015-10-12
834,NEW YORK LAGUARDIA AIRPORT NY US,20151013,0,0,0,0,2015-10-13
835,NEW YORK LAGUARDIA AIRPORT NY US,20151014,0,0,0,0,2015-10-14
836,NEW YORK LAGUARDIA AIRPORT NY US,20151015,0,0,0,0,2015-10-15
837,NEW YORK LAGUARDIA AIRPORT NY US,20151016,0,0,0,0,2015-10-16
838,NEW YORK LAGUARDIA AIRPORT NY US,20151017,0,0,0,0,2015-10-17
839,NEW YORK LAGUARDIA AIRPORT NY US,20151018,0,0,0,0,2015-10-18
840,NEW YORK LAGUARDIA AIRPORT NY US,20151019,0,0,0,0,2015-10-19
841,NEW YORK LAGUARDIA AIRPORT NY US,20151020,0,0,0,0,2015-10-20
842,NEW YORK LAGUARDIA AIRPORT NY US,20151021,0,0,0,0,2015-10-21
843,NEW YORK LAGUARDIA AIRPORT NY US,20151022,0,0,0,0,2015-10-22
844,NEW YORK LAGUARDIA AIRPORT NY US,20151023,0,0,0,0,2015-10-23
845,NEW YORK LAGUARDIA AIRPORT NY US,20151024,0,0,0,0,2015-10-24
846,NEW YORK LAGUARDIA AIRPORT NY US,20151025,8,0,0,1,2015-10-25
847,NEW YORK LAGUARDIA AIRPORT NY US,20151026,0,0,0,0,2015-10-26
848,NEW YORK LAGUARDIA AIRPORT NY US,20151027,0,0,0,0,2015-10-27
849,NEW YORK LAGUARDIA AIRPORT NY US,20151028,318,0,0,1,2015-10-28
850,NEW YORK LAGUARDIA AIRPORT NY US,20151029,3,0,0,1,2015-10-29
851,NEW YORK LAGUARDIA AIRPORT NY US,20151030,0,0,0,0,2015-10-30
852,NEW YORK LAGUARDIA AIRPORT NY US,20151031,0,0,0,0,2015-10-31
853,NEW YORK LAGUARDIA AIRPORT NY US,20151101,0,0,0,0,2015-11-01
854,NEW YORK LAGUARDIA AIRPORT NY US,20151102,0,0,0,0,2015-11-02
855,NEW YORK LAGUARDIA AIRPORT NY US,20151103,0,0,0,0,2015-11-03
856,NEW YORK LAGUARDIA AIRPORT NY US,20151104,0,0,0,0,2015-11-04
857,NEW YORK LAGUARDIA AIRPORT NY US,20151105,0,0,0,0,2015-11-05
858,NEW YORK LAGUARDIA AIRPORT NY US,20151106,0,0,0,0,2015-11-06
859,NEW YORK LAGUARDIA AIRPORT NY US,20151107,0,0,0,0,2015-11-07
860,NEW YORK LAGUARDIA AIRPORT NY US,20151108,0,0,0,0,2015-11-08
861,NEW YORK LAGUARDIA AIRPORT NY US,20151109,0,0,0,0,2015-11-09
862,NEW YORK LAGUARDIA AIRPORT NY US,20151110,69,0,0,1,2015-11-10
863,NEW YORK LAGUARDIA AIRPORT NY US,20151111,58,0,0,1,2015-11-11
864,NEW YORK LAGUARDIA AIRPORT NY US,20151112,3,0,0,1,2015-11-12
865,NEW YORK LAGUARDIA AIRPORT NY US,20151113,0,0,0,0,2015-11-13
866,NEW YORK LAGUARDIA AIRPORT NY US,20151114,0,0,0,0,2015-11-14
867,NEW YORK LAGUARDIA AIRPORT NY US,20151115,0,0,0,0,2015-11-15
868,NEW YORK LAGUARDIA AIRPORT NY US,20151116,0,0,0,0,2015-11-16
869,NEW YORK LAGUARDIA AIRPORT NY US,20151117,0,0,0,0,2015-11-17
870,NEW YORK LAGUARDIA AIRPORT NY US,20151118,0,0,0,0,2015-11-18
871,NEW YORK LAGUARDIA AIRPORT NY US,20151119,295,0,0,1,2015-11-19
872,NEW YORK LAGUARDIA AIRPORT NY US,20151120,0,0,0,0,2015-11-20
873,NEW YORK LAGUARDIA AIRPORT NY US,20151121,0,0,0,0,2015-11-21
874,NEW YORK LAGUARDIA AIRPORT NY US,20151122,0,0,0,0,2015-11-22
875,NEW YORK LAGUARDIA AIRPORT NY US,20151123,0,0,0,0,2015-11-23
876,NEW YORK LAGUARDIA AIRPORT NY US,20151124,0,0,0,0,2015-11-24
877,NEW YORK LAGUARDIA AIRPORT NY US,20151125,0,0,0,0,2015-11-25
878,NEW YORK LAGUARDIA AIRPORT NY US,20151126,0,0,0,0,2015-11-26
879,NEW YORK LAGUARDIA AIRPORT NY US,20151127,0,0,0,0,2015-11-27
880,NEW YORK LAGUARDIA AIRPORT NY US,20151128,8,0,0,1,2015-11-28
881,NEW YORK LAGUARDIA AIRPORT NY US,20151129,0,0,0,0,2015-11-29
882,NEW YORK LAGUARDIA AIRPORT NY US,20151130,0,0,0,0,2015-11-30
